,Unnamed: 0.1,Unnamed: 0,questionID,questionTitle,questionText,questionLink,topic,therapistInfo,therapistURL,answerText,upvotes,views,split,dollyAnswerText
526,526,526,199,I'm scared because my boyfriend is interested in BDSM,"I'm concerned about my boyfriend. I suffer from anxiety, but I always have this feeling he wants to hurt me because he told me he was interested in BDSM intercourse. We haven't tried it, but I've had this feeling he always wants to.",https://counselchat.com/questions/i-m-scared-because-my-boyfriend-is-interested-in-bdsm,anxiety,"Robin Landwehr, DBH, LPCC, NCCMental Health in a Primary Care Setting",https://counselchat.com/therapists/robin-landwehr-dbh-lpcc-ncc,"Hello! Thank you for your question. There are few things
that people find more personal than their sexual relationships. When we feel
connected to our partner, sex can be best thing since sliced bread. However, if
we feel disconnected in some way, sex can feel degrading and even painful. 
I don’t know the specifics about your relationship or how
comfortable you are in talking to your boyfriend, but this is one of those
situations where communicating your fears is a good idea. The only exception to
that would be if you believe he is actually a threat to you in some way. If you
believe that, then you should do whatever you think is safe. It sounds like
there is a part of you that is already afraid of him, and if that is the case
then remaining safe is your top priority. 
Assuming you are able to share with him your feelings,
telling him what you are and are not interested in sexually is very appropriate
and sexually healthy. Sex is something that is supposed to be enjoyable for
all parties. All parties should feel respected and able to say “no” to
absolutely anything they are not comfortable with. 
I call the respectful agreement between sexual partners, “sex
trust.” Sex Trust means your partner respects your boundaries. It means they
won’t degrade you sexually with hurtful words, forced sex, or forcing or
coercing sex in ways someone is not interested in having.  Your personal safety and mental wellbeing is
what is most important. 
Now, if there is a part of you that is curious about BDSM
and may be interested in participating in it, there are many websites that you
can explore to learn information. I will warn you, some websites and articles
are better or worse than others, but you may at least feel more informed. 
Many people engage in BDSM and have happy relationships, but
again, it completely depends on what each person in the relationship wants. It is
also important to know that BDSM is not just one thing and people practice it
differently based on comfort. If it is something you are uncomfortable with,
then you shouldn’t feel obligated to do it.
 
I hope this was helpful. Be well.
 
Robin J. Landwehr, DBH, LPC, NCC",0,116,train,"This is completely normal. What he has said to you is completely normal and is definitely a part of who he is. If you are interested in BDSM intercourse, it is completely normal to be concerned about the relationship because you have no way of knowing how this would play out in the future, what boundaries he may have in place, how you would communicate what you like and disliking, etc. He has specifically said he is interested in BDSM intercourse, so it would be unfair of me to tell you otherwise. I will tell you that this type of behaviour is not healthy for a long-term relationship, so if you are interested in continuing the relationship, I would recommend ending it immediately."
527,527,527,200,What do I do when I have anxiety attacks?,"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes.",https://counselchat.com/questions/what-do-i-do-when-i-have-anxiety-attacks,anxiety,"Tanairy Fernandez, LMHCBalancing your life one step at a time.",https://counselchat.com/therapists/tanairy-fernandez-lmhc,"This is a very common question in my practice. Panic attacks typically emerge from an underlying issue (ex. Depression, low selfesteem, fears). To decrease your anxiety symptoms it’s recommended to seek treatment with a therapist who specializes in working with anxiety disorders and most importantly one with whom you feel comfortable with.In my practice I educate clients about their anxiety and discuss building a framework with helpful tools for decreasing anxiety:1. Starting a daily mindfulness practice. For example: listening to guided meditation; engaging in deep breathing exercises; yoga practice; or other positive calming activities.2. Understand your negative and positive thoughts. Many times we tend to focus on the potential for bad things to happen. Increase positive selftalk when feeling down or when anxious. For example: ""I don't need to worry, I am calm and relaxed"". 3. Exposure to fearful or anxious situations. This can be accomplished under the care of a mental health professional. Many times we shy away from things that make us feel uncomfortable or insecure. This may led to an increase in isolating behaviors resulting in difficulty in performing things we were once able to do. For example: leaving the house; presenting in front of others; going to social events; and having conversations with people. However, the more we expose ourselves and practice the use of our positive coping skills (ex. deep breathing) the chances of anxiety will decrease. I hope this was helpful. Keep in mind, a therapist can help with guiding you through self relaxation and improvement.",5,334,train,"You feel like you can’t do anything by yourself because you’re scared of the outcomes? I’m so sorry to hear that! I recommend reading up on what exactly anxiety is so you can learn more ways to decrease anxiety and what types of actions you can take to help yourself when you feel like anxiety is affecting your life. Here are a few things you could try:
- Meditate. Meditation can help calm your mind. It’s a low impact activity that anyone can do. Many studies have shown that those who do meditation have lower blood pressure.
- Do fun things. New experiences can help decrease anxiety. When you get excited for something new, your body gets a natural dopamine high, and your brain doesn’t know to expect that high. Spend time with your friends and family, exercise, go to a museum, volunteer at a non-profit, sign up for a hike that interests you, read a book that has complex ideas, do something that challenges you (such as paint a canvas, climb a mountain, play a sport you aren’t normally good at, or take a class).
- Eat well. Your mind and body need calories to function. Get enough fats and proteins, and don’t eat too late"
528,528,528,200,What do I do when I have anxiety attacks?,"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes.",https://counselchat.com/questions/what-do-i-do-when-i-have-anxiety-attacks,anxiety,"Todd Schmenk, M.S., M.Ed.AQAL Therapies, Inc.,",https://counselchat.com/therapists/todd-schmenk-m-s-m-ed,"The other two post answers to your question are very good and I don't feel the need to repeat what has already been said quite well, but I will offer one other option I have been able to utilize quite successfully with those dealing with panic attacks.  Chain analysis is a fantastic way for your to map out the situation starting with the prompting event, the chain of events ((links) that lead up to the behavior  in this case a panic attack, and then what the consequences were.  See the illustration below:This is very useful in that it lays everything out for you to see so that it becomes possible to alter one of the links leading up to the unwanted behavior (panic attack), allows you to come up with strategies for similar situations (prompting events) and allows you to understand how you are reinforcing the behavior when it does occur (consequences).  Finally  it would also allow you to identify any particular vulnerabilities, such as not enough sleep, poor nutrition, trauma history or having a cold the time it occurred.  Working with someone who utilizes a behavioral approach, such as DBT or behavioral analysis, you can find solutions that replace one of the links and therefore breaks the chain of events.",2,214,train,"Fear of the unknown can create anxiety. To help alleviate this, try writing down as many things that you're anxious about or fear might happen and put them in a journal. This is a great way to start to identify things that you're scared of or anxious about."
529,529,529,200,What do I do when I have anxiety attacks?,"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes.",https://counselchat.com/questions/what-do-i-do-when-i-have-anxiety-attacks,anxiety,Wendy BangerterAwarefull; an evolution of Mindfulness,https://counselchat.com/therapists/wendy-bangerter,"Anxiety is simply your system communicating to you that you are in danger. The issue that I see in most of my clients is that they try to reason with this anxiety. You do not reason with sensory states in the body. If your system tells your in danger (your stomache feels like it is knots, your heart is beating out of your chest,) validate by just being present with it. Take your breath to it. Breath in and out of that space. Say ok, I am in danger. I always tell my clients, ""a crying baby wants to be held, not told to shut up."" Listen to your system, validate it like you do a child and see what happens.",1,63,train,"Here are some things that you can try to help reduce your anxiety:
1. Write down what you are feeling, or speak to someone about what is making you anxious.
2. Take a relaxer or anti-anxiety medication, or try cognitive behavioral therapy.
3. Practice breathing techniques like mindfulness or yoga."
530,530,530,200,What do I do when I have anxiety attacks?,"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes.",https://counselchat.com/questions/what-do-i-do-when-i-have-anxiety-attacks,anxiety,Julissa SparksHealing Minds for Wholeness,https://counselchat.com/therapists/julissa-sparks,"The are two ways that such anxiety can be dealt with. One is an attempt to replace maladaptive thinking by examining the distorted thinking and resetting the fightorflight response with more reasonable, accurate ones. As an example ""I'm scared of spiders."" But if you change the thinking from being scared to ""I'm bigger than the spider,"" it allows the mind to reach a calmer state of mind. Mindfulnessbased therapy can also help  focus on the bodily sensations that arise when you feel anxious. Instead of avoiding or withdrawing from these feelings, remain present and fully experience the symptoms of anxiety. Instead of avoiding distressing thoughts, open up to them in an effort to realize and acknowledge that they are not literally true.Although it may seem counterintuitive, fully realizing the experience of anxiety enables the release of over identification with negative thoughts. You can practice responding to disruptive thoughts, and letting these thoughts go.By remaining present in the body, you'll learn that the anxiety being experienced is merely a reaction to perceived threats. By positively responding to threatening events instead of being reactive you can overcome an erroneous fightorflight response.",0,284,train,"Your brain does a deep dive into your feelings and memories to try and understand why you are feeling anxious. I recommend journaling to get to the core of what is causing your anxiety. For example, sometimes writing out a list of all of the reasons you feel anxious can help. Often, having a specific memory of feeling anxious can help us understand our feelings better. Try to be as specific as possible when writing down your memories. One strategy to help reduce anxiety is to take deep breaths. Breathing in through the nose and out through the mouth can help calm us down. We can also try mindfulness exercises like taking a walk in a forest or going for a drive in the country."
531,531,531,201,How can I avoid becoming wrapped up in family issues and control my anxiety about them?,"I started dating my fiancé two years ago. My first cousin is married to my fiancé’s sister. There has always been a communication issue between my uncle and aunt and my cousin and his wife. My uncle goes to my mom instead of talking to my cousin, and it upsets my mom.",https://counselchat.com/questions/how-can-i-avoid-becoming-wrapped-up-in-family-issues-and-control-my-anxiety-about-them,anxiety,Nakisia McDanielTrauma Professional,https://counselchat.com/therapists/nakisia-mcdaniel,"Based on the information provided, this is an issue with boundaries.   Sounds like your uncle goes to your mom and possibly your mother takes the issues to you.  I do not like to assume so I will direct you to information regarding families dealing with enmeshment and triangulation.  Enmeshment is the concept of diffused boundaries in families and other personal relationships.  Triangulation is two individuals relaying information to a third party what cannot be said directly to each other.  From someone who has dealt with both these issues on a personal level, being informed about family dynamics is beneficial and can help you develop healthy boundaries for yourself within your family structure.  You may need assistance with developing healthy boundaries.  Although it is possible, it is not easy to change the way you have been operating for any extended amount of time.  Hope this help!",1,171,train,"What do you think about this situation? My uncle is family to me, but I understand why you are upset. I think it is important for my mom to communicate with my cousin too. You could try to communicate with my uncle on your own. Thank you for your feedback."
532,532,532,201,How can I avoid becoming wrapped up in family issues and control my anxiety about them?,"I started dating my fiancé two years ago. My first cousin is married to my fiancé’s sister. There has always been a communication issue between my uncle and aunt and my cousin and his wife. My uncle goes to my mom instead of talking to my cousin, and it upsets my mom.",https://counselchat.com/questions/how-can-i-avoid-becoming-wrapped-up-in-family-issues-and-control-my-anxiety-about-them,anxiety,"Lynda MartensMarriage & Family Therapist, MSc, RP, RMFT",https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"When you're upset about something, the first question you can ask yourself is ""Whose problem is this?"" It is amazing how many problems will disappear right at that point, because you realize the problem isn't even yours. You can't fix everything in your family. You are starting a new family of your own, and it's time to create a protective bubble around your family unit that keeps other people's issues away. I tell myself ""Not my pig, not my farm, not my problem."" When you stop trying to take care of other people's problems, they are more likely to step up and deal with it themselves. :)",0,64,train,I agree with you. My mom also feels like my uncle and aunt are avoiding talking to my cousin. I have started to speak to my uncle and he has told my mom that he would talk to my cousin instead. So far so good.
533,533,533,202,Why am I so anxious in social situations?,"Whenever I have to speak in public or be in big crowds, I freak out. I get light-headed, sweaty, and I have trouble breathing.",https://counselchat.com/questions/why-am-i-so-anxious-in-social-situations,anxiety,"Todd Schmenk, M.S., M.Ed.AQAL Therapies, Inc.,",https://counselchat.com/therapists/todd-schmenk-m-s-m-ed,"Basically, your response is the fight, flight or freeze reaction
which is hard wired into the human nervous system, specifically, the autonomic nervous system (called the autonomic response).  This system
is responsible for regulating the heart, digestion, respiratory rate
as well as other aspects which match the symptoms you describe.  It is largely an unconscious function, but
with training it can be managed such as a public speaking course in which you
prepare and even have some exposure to smaller experiences to help you prepare
and cope for larger presentations.  One of the greatest applications of
addressing this response is the NASA program which exposes the astronauts to situations
they will encounter while in space which will trigger the response so that when
it does happen (not if but when) that they are able to move through the
challenge with success.  You can learn
more about his by going to TED Talks “What I learned about going blind in space” It is
a truly inspiring look at what you are experiencing as well as how to deal with
it. 
With that being said, finding a program
like a Dale Carnegie Public Speaking program can help.  Working with a counselor who can help you
utilize visualization of an upcoming speech has been shown to help and you can
always talk to your doctor to see what options might be available there as
well. Good luck!",1,152,train,"This happens to me all the time! I haven't figured out yet what triggers it, but I'm going to guess that it has something to do with the volume of the voices in the crowd, or how nervous you are. Some people might say that you should just think of these moments as practice, but for me, it's still anxiety-inducing. It makes it really hard to be present, and that can lead to saying things that you might not otherwise say, or even making mistakes. So the best advice I can give is to remember that it's totally normal to be nervous in public, and to try to manage your stress so that you stay calm. It can be difficult, but I promise it will get easier with practice."
534,534,534,202,Why am I so anxious in social situations?,"Whenever I have to speak in public or be in big crowds, I freak out. I get light-headed, sweaty, and I have trouble breathing.",https://counselchat.com/questions/why-am-i-so-anxious-in-social-situations,anxiety,Sonya WilsonLicensed Professional Counselor,https://counselchat.com/therapists/sonya-wilson,"As you do it more, it should get better or at less with less anxiety.  Anxiety is normal for most when speaking in public.  I hear this from even the best of facilitators who have been doing it for years.  I even experienced that when I first became a counselor and had to lead classes.  I asked myself why were I so anxious?  I admit at that time I didn't have confidence in myself.  The more I prepared and practiced, the more my confidence level increased.  Yours will too...",0,54,train,You're probably taking in too much information. Avoid multitasking by focusing all your attention on one task at a time.
535,535,535,203,I've been having the same dream since I was a child,"I am a teenage girl. I've been seeing the same dream once in a while since I was very young. The problem is that I don't remember anything about this dream. I still know that it's the same one, and then I wake up in a panic, and I cry really loud without knowing the reason. Why do I see the same dream, why can I not remember it, and what should I do to remember it?",https://counselchat.com/questions/i-ve-been-having-the-same-dream-since-i-was-a-child,anxiety,Ben BraaksmaMental Health Counselor,https://counselchat.com/therapists/ben-braaksma,"There is no scientifically established formula for understanding dreams, that I know about, however, many people get a great deal of value from exploring what their dreams mean. It is believed by many that our dreams contain metaphors that represent meaningful patterns in our lives and relationships and if we pay attention to them we can learn important things about ourselves. One thing you might try, to see if you can get more insight into the dream and possibly begin remembering things, is to take note of whatever you do remember, any details about your experience, such as when do you wake up from the dream, how do you feel, both emotionally and physically, what are you thinking about when you wake up, is there any pattern in terms of what happens to you in your waking life around the time you have this dream... If you can keep a journal or a recording device to speak into by your bed, you can try to record whatever you do remember and notice as soon as you wake up. People seem to have more difficulty remembering dreams, the more time they let go by before attempting to record the dream, or if you go back to sleep before recording what you remember.",0,113,train,"This sounds like a stressful experience, and it's possible that your sleep pattern has something to do with it. When you are dreaming repeatedly, it could be that your mind is forming some connection, but your brain is not able to remember it. It could also be that your brain is suffering from sleep deprivation and simply does not have the resources to remember all of the dreams. I would recommend trying to reduce your overall amount of nighttime dreaming. Avoid overly bright or dark lights when you are sleeping to reduce the amount of time that your eyes are open, and limit the amount of time that you are awake before going to sleep. This should reduce the number of dreams that you are able to have. If none of this helps, it's possible that you could have a memory loss condition. This is something that doctors can test for, but I would not attempt to treat this on my own, as there could be other contributing factors. You should speak with a doctor."
536,536,536,204,"If I'm not with my boyfriend, I have emotional breakdowns","I’ve been with my boyfriend for a year and a half. He loves me a lot, and I love him. It hurts to be apart from him for so long. It hurts all over, and then I feel like it won't last.",https://counselchat.com/questions/if-i-m-not-with-my-boyfriend-i-have-emotional-breakdowns,anxiety,Sonya WilsonLicensed Professional Counselor,https://counselchat.com/therapists/sonya-wilson,I would suggest that you look up the word codependency and it's characteristics.  See if you relate to those characteristics.  I have a feeling  you have suffered some form of loss in your life that you have not dealt with properly.  For some reason you are depending on your boyfriend to fill that loss.  Considering working with a counseling to work through your emotions and resolve any lingering issues.,1,54,train,"It’s so hard to lose a partner. I have been with my partner for 7 years now, and losing him as a result of illness was one of the hardest things I’ve experienced in my life. I would say that no other relationship that I have experienced in my life has given me as much pain as this one. I wish I had learned how to grieve before we were in it. I feel like I don't know how to grieve as I was taught to do so in a very different type of situation. I don’t just feel like my heart is broken, I feel like I’ve been broken into pieces. Thank you for sharing this."
537,537,537,205,Why am I all of a sudden having issues communicating with the guy I’m dating?,"I started seeing this guy that I met at a mutual friend’s place. He recently broke up with his ex-girlfriend and started seeing me. Everything was great in the beginning, then I started having low self-esteem thoughts and thinking he was hanging with his ex-girlfriend again. It’s all I think about. I am still seeing him, but things have changed because I am at a loss for words. I get stuck in my own thoughts. I like and care for him a lot. He just makes me nervous and gives me the butterflies.",https://counselchat.com/questions/why-am-i-all-of-a-sudden-having-issues-communicating-with-the-guy-i-m-dating,anxiety,Sonya WilsonLicensed Professional Counselor,https://counselchat.com/therapists/sonya-wilson,"Sounds like you are struggling with your own negative thoughts.  As you stated, everything was great then you started having low selfesteem thoughts and thinking.  What is contributing to these negative thoughts?  His actions or your past experiences with unhealthy relationships would be my question..",0,58,val,"I get nervous when I don’t hear from a person for a long time. I did research online and read a bunch of books about the way nervousness and butterflies feel. It turns out, they feel the same way as low self-esteem. Low self-esteem thoughts are like butterflies. I need to make an appointment with my therapist. Good luck to you!"
538,538,538,206,How can I get over social anxiety?,"I have not had a friend since I was 19. I don't go anywhere, and I have no job, all because I'm afraid of people.",https://counselchat.com/questions/how-can-i-get-over-social-anxiety,anxiety,Ben BraaksmaMental Health Counselor,https://counselchat.com/therapists/ben-braaksma,"Individual and/or group therapy can be a powerful antidote for social anxiety. Often in therapy, the things that tend to get in the way of our securing satisfying and lasting personal relationships will appear in some way in the therapy relationship and a competent therapist will be able to help you work through this anxiety, in a sensitive way, and eventually encourage you to seek out the personal relationships that you want. In group therapy, you have an opportunity to have a relationship not only with the therapist, but several other people who are all in the group in order to give and receive mutual support to one another.",1,119,train,"Howdy, my name is Alex, and I'm a 19 year old that goes to HS, and doesn't have a job. I'm afraid of people because I've lived my entire life surrounded by them, and still I run from them.
I think it's safe to say that I'm deeply saddened by this and I'm here to tell you that I'm sorry. I wish there was a way for me to give you back your friend, but there isn't. I've spent a lot of time thinking about how I can make you feel safe, and I've come to the conclusion that the only way for me to feel safe is for you to get close to me, and for me to get close to you.
Our relationship will never be the one you were hoping for, but I promise you it'll be the best one you've ever had. There will always be people in your life, and I'm afraid of those people too.  You'll have new challenges, but I promise you that we'll overcome them together. My passion in life is to help people, and I wouldn't be able to do that if I didn't get close to people.
I hope you take the time to read this, and that you find the"
539,539,539,207,"I feel insecure, on edge, and drink too much","I feel insecure in my life. I don't think my wife truly wants our relationship even though she says she does. I have turned to drinking to help relieve my repressed stress about this and other issues. I have had a drinking problem for a few years. I feel the reason I drink is not just because I like to, but because I have lately been on edge. I’ve been very oddly emotional when watching movies that I have been watching for years. I’m paranoid about driving on main roads. I’m very jumpy at the slightest noises.",https://counselchat.com/questions/i-feel-insecure-on-edge-and-drink-too-much,anxiety,"Todd Schmenk, M.S., M.Ed.AQAL Therapies, Inc.,",https://counselchat.com/therapists/todd-schmenk-m-s-m-ed,"Given the description you have posted here, it may be time to find someone to work with.  First and foremost, look into working with someone who specializes in working with individuals with challenges surrounding drinking. This would need to be assessed first since if it has been ongoing, it may be making the situation worse and given the time it has been utilized as a coping mechanism, there is reason to believe that the structure of your brain may have been effected as has been demonstrated by current neurological research.  There are however, ways to address this.  As for coping mechanisms, the person you work with should also look at offering you alternatives such as the skills found within the Dialectic Behavior Therapy model (DBT) which has several useful tools to help address the underlying anxiety and difficulty managing emotional regulation.  Mindfulness, another component of DBT should also prove to be useful in both becoming aware of your state of mind and emotional state to allow you to make different choices which has been supported by a growing body of evidence.  There are also other tools designed to help repair damaged relationships.  Well worth looking into.Seeking help is never easy and it is only human to be hesitant given some of the cultural views of working with therapist.  This is a difficult place to be in and one that is not easy to move out of, but sitting on it is not going to help it go away.  Think of it this way, if you broke your arm, would you just wrap it up and hope for the best? or seek out a professional to help you set the break and teach you how to mend the wound.  The same applies here.  Think of it as first aid for the mind.",2,372,train,"I feel like you, and I can understand why you are feeling the way you are. I can also understand why you might feel like you need to drink to cope. Please know that I want you to seek professional help as soon as you can. I want you to talk to your wife, because she is your key to having better quality relationships. She loves you, and wants to see you have better mental health. Please make sure you tell her how you are feeling, and that you need help. Tell her you love her, and that you want to work on this together."
540,540,540,207,"I feel insecure, on edge, and drink too much","I feel insecure in my life. I don't think my wife truly wants our relationship even though she says she does. I have turned to drinking to help relieve my repressed stress about this and other issues. I have had a drinking problem for a few years. I feel the reason I drink is not just because I like to, but because I have lately been on edge. I’ve been very oddly emotional when watching movies that I have been watching for years. I’m paranoid about driving on main roads. I’m very jumpy at the slightest noises.",https://counselchat.com/questions/i-feel-insecure-on-edge-and-drink-too-much,anxiety,"Sherry Katz, LCSWCouples and Family Therapist, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"Sorry hearing about the big amount of stress which you are feeling at this time.Since a lot of your stress is directed to uncertainty of whether your wife is happy being with you, would you consider continuing the conversation with her about your understanding of her answer to you?Your observation that she says one thing and behaves in a different way, is meaningful.Bringing your point to her attention would at the very least demonstrate her interest in showing and explaining her viewpoint about you.Basically, you'd be expecting her to care about you and how she handles herself with this question, may clarify what you're trying to find out.The good news about your relationship with alcohol, is that you realize you're overdoing it.From what you write, the emotional pain and helplessness you feel currently, seem too much to know about all at once.One possibility is to accept your feelings of hurt and insecurity.  This is the first step of working with them.   If they start feeling overwhelming, then maybe too, you can distract yourself for a while from the intensity by engaging in an activity that is not selfharming.After all, you are the most important person in your life, so keep yourself safe and healthy!",0,221,train,"I think you need to talk to your wife about this. Share your feelings. Explain to your wife that you feel insecure about her intentions and love for you. Ask her to reassure you. If she does not feel capable of providing this reassurance, ask her if there is someone you can talk to who can help you find this reassurance. Do not be afraid to seek outside assistance to help find this."
541,541,541,208,Am I somehow stressing myself out?,"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out",https://counselchat.com/questions/am-i-somehow-stressing-myself-out,anxiety,"Eric Ström, JD, MA, LMHCAttorney & Licensed Mental Health Counselor",https://counselchat.com/therapists/eric-str-m-jd-ma-lmhc,"I think you have identified something important here. It's not unusual to experience feelings that don't seem to match up with what your rational mind recognizes. In this case, it sounds like a part of you recognizes that the people around you do not find you ""annoying and bothersome."" Despite knowing that people like you, it seems that there's still a part of you that feels like you're a bother.Finding a local counselor who can work with you to process those feelings might be just the help you need.",3,975,train,"I think you're probably right that you're being a little annoying and bothersome, but I don't think your girlfriend knows exactly how you feel. I think it might be helpful to talk to her about how she feels, or you could ask a friend or family member who knows you best to help you communicate your concerns to her."
542,542,542,208,Am I somehow stressing myself out?,"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out",https://counselchat.com/questions/am-i-somehow-stressing-myself-out,anxiety,"Lynda MartensMarriage & Family Therapist, MSc, RP, RMFT",https://counselchat.com/therapists/ms-lynda-martens-london-ontario,"""Where you put your attention is where you will go"". I forget who said this first, but it's very powerful. If all you think about and talk about is how annoying you think you might be, that will get annoying. Your intense self reflection is lovely; it will help you monitor yourself so that you're not affecting others negatively, but your alarm is going off too easily here and you risk having the opposite effect.You don't have to be perfect. She's with you, so she probably likes you as you are. She seems to put far less emphasis on your possibly annoying traits. We all have faults and if that's what we focus on, that's all we will see. My hunch is that your most annoying trait might be your negative selftalk. How ironic is that?There's another irony here...your goal is to be a better partner...but when you are selfcritical, your focus is on you, not her. Every moment that fear grabs ahold of you is a moment that you're not being present in the actual relationship; you're gazing at your imagined faults. Fear steals your ability to focus on your loving partner. Maybe take a moment to image how she sees you...all of you. Put yourself in her shoes to see the entire you...how are you loving...thoughtful...a good partner? Confidence is a very attractive quality!",2,255,train,"I think you're probably just being paranoid. It can be difficult to know if your peers agree with your point of view, so it's understandable if you feel like you're the subject of scrutiny. Try to take things at face value and don't be so quick to assume the worst of people."
543,543,543,208,Am I somehow stressing myself out?,"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out",https://counselchat.com/questions/am-i-somehow-stressing-myself-out,anxiety,"Sherry Katz, LCSWCouples and Family Therapist, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"I'm glad to hear you have friends and that your friends say they like you.Trust your own sense of who you are which tells you that something feels uneasy within yourself.Is the friend who says you're ""just fine"", very familiar with who you are?""Friend"" is a broad category.She may not know you as fully as you know yourself.Basically, it is possible to be ""fine"" and have some inner stress.Follow your own thoughts and observations to more fully learn about yourself in ways your friend may not notice or be aware.",1,267,train,You're probably just fine.
544,544,544,208,Am I somehow stressing myself out?,"I think I'm annoying and bothersome, but my girlfriend says I'm just fine. I don't think so, I think I'm stressing everyone else out",https://counselchat.com/questions/am-i-somehow-stressing-myself-out,anxiety,"Mark Morris, LCSWTherapist and Author of Living Yes",https://counselchat.com/therapists/mark-morris-lcsw-new-orleans,"Interesting:  How much of your issue is your own selfjudging and how much of your perception is real?There are many ways to stop judging and selfjudging using Cognitive Theory (CBT).  You could find a (CBT) counselor/ therapist to help you reduce your judgments.  In addition, I've written extensively about this in my book, LIVING YES, A HANDBOOK FOR BEING HUMAN (www.LivingYes.org).  I recommend you visit the webpage and pick up a copy.As to your own perception:  You seem okay being who you are, and your girlfriend agrees.  Instead, you appear to be upset by your own guess at what others may be thinking. That's a trap that stresses a lot of folks out.  Consider this:  Many happy people don't mind what others think of them.  And consider this:  Many heroic characters in literature and movies are unlikeable.  (""Colombo"" is annoying and bothersome, but we love him.  So is Johnny's Depp's Jack Sparrow and many of the roles played by George Clooney, Sandra Bullock, and Jack Nicholson.)  Would it be okay with you to be an ""antihero"" in your own life?  If you don't want to be an antihero, you have the power to be the person you want.  Your behaviors and thoughts are completely under your control.  What other people think of you is not under your control.  You are completely in the driver's seat here.  The choices are all yours.  Enjoy who you are, and use your will power to make yourself who you want to be!  ~Mark  (www.MarkMorrisLCSW.com and www.LivingYes.org)",0,822,train,"That's probably because you let all your emotions out, not expressing them will only make them grow bigger, especially when they're tied to the past. Try thinking more positively, let her do the talking and try to understand that she might not have all the answers. The way you think about things will surely influence how you act out.
The way you think about things is the way you become."
545,545,545,209,How can I deal with my paranoia?,"I'm a little paranoid. My mind does get the best of me. One night, I put chairs under all of my door knobs because I thought someone might break in. I also think a lot, which is probably the reason for the paranoia. I can't stand loud noises, like the sound of cars going by. The grocery store is too noisy, and I feel like people are looking at me.",https://counselchat.com/questions/how-can-i-deal-with-my-paranoia,anxiety,"Sherry Katz, LCSWCouples and Family Therapist, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"Paranoid people don't realize they are paranoid.  They believe their actions to be reasonable responses to potential threats.From what you write, you are aware that your actions may be understood as extreme.Instead of trying to fit your behavior into a negative psychological category, try seeing each of the behaviors you list here, as your own uniqueness.This way you will become more tolerant of what very well be your natural tendencies.If you are someone who needs a lot of time in quiet, then not liking loud noises doesn't make you paranoid, it is simply the way of who you are.One possible way of feeling better is if you would accept the answers you've developed so far for yourself.  They may be a little unusual compared to what we consider mainstream.  From what you describe, you already are dealing with what you call ""paranoia"".",1,27,train,"I'm glad to hear you're being paranoid. Being fearful can help you be more vigilant. I can definitely understand the grocery store thing. I've found myself scanning the aisles of restaurants and grocery stores when I'm alone. It's easier to not notice anything when you're looking at an empty screen. I hope you can get some use out of your chairs! That was a really good reason for having them put under the door knobs. I hope it was a joke, but now you've made me paranoid too!"
546,546,546,210,Do I have social anxiety?,"When I go to school, I feel like everyone is judging me, even my friends. I get overwhelmed which these thoughts and sometimes cannot get out of what I call a deep hole of thoughts. I barely go to any of our school dances because of all of the people. Not even when I am completely alone do these thoughts go away. I still feel like people can see me and are judging me.",https://counselchat.com/questions/do-i-have-social-anxiety-2,anxiety,Ben BraaksmaMental Health Counselor,https://counselchat.com/therapists/ben-braaksma,"It sounds like a couple of things are going on here; you are noticing yourself feeling judged by the people around you and that you are avoiding social activities and in addition to this you have intrusive thoughts that you are being judged, even when alone. It sounds like these thoughts are pretty distressing and you are wondering what is happening to you. Many people who come to therapy experience intrusive and distressing thoughts of various kinds, which often influence their behavior in ways that they may not like, such as leading them to isolate. In therapy, you may be able to gain insight into the nature of your distress as well as learn ways to cope and eventually alleviate this distress so that you can have satisfaction and security in your life and relationships.",1,74,train,"It is very common to experience anxious thoughts during your education. These thoughts may feel overwhelming or prevent you from going about your education without notice. Although you mention having difficulty making friends at school, you should not feel judged. School is a time to further your knowledge and establish new relationships. While it may feel like you are being judged, you should not feel isolated, and you should not give up what you are pursuing. There may be something contributing to the fact that you do not feel connected to your school, but being judgemental is not one of them."
